Wall time,Step,Value
1524133637.6630054,0,5.0216873205499724e-05
1524134346.9154198,1237,0.9605399370193481
1524134783.800758,2380,0.9872453212738037
1524135445.9028494,3805,0.9901725649833679
1524135948.9196744,5235,0.9987149834632874
1524136611.1095836,6666,0.9987273812294006
1524137254.8546038,8090,0.9995493292808533
1524137770.021021,9517,0.9978119730949402
1524138425.0360558,10942,0.9952158331871033
1524139076.0445094,12369,0.9884704351425171
1524139594.8361967,13795,0.9989677667617798
1524140245.5442917,15218,0.9913760423660278
1524140761.163939,16642,0.9962605834007263
1524141416.7997968,18070,0.998761773109436
1524142066.673786,19495,0.998640239238739
1524142585.9566972,20916,0.9994192719459534
1524143236.550513,22342,0.9992866516113281
1524143752.3272326,23768,0.9997444748878479
1524144407.010119,25193,0.9991565942764282
1524145057.757219,26620,0.9992257952690125
1524145577.7569942,28050,0.9992257952690125
1524146228.022116,29475,0.9992257952690125
1524146879.0918357,30897,0.9992903470993042
1524147398.1405225,32325,0.9992903470993042
1524148049.9506092,33753,0.9992903470993042
1524148565.0762348,35182,0.9992903470993042
1524149219.1848807,36616,0.9992903470993042
1524149870.3941078,38048,0.9993548393249512
1524150390.170217,39476,0.9992903470993042
1524151040.3644195,40907,0.9992903470993042
1524151556.7069254,42334,0.9992903470993042
1524152211.47183,43762,0.9992903470993042
1524152861.9256945,45192,0.9992903470993042
1524153381.311874,46617,0.9993548393249512
1524154032.6957781,48044,0.9992903470993042
1524154548.1624215,49473,0.9992903470993042
1524155203.0750566,50902,0.9992903470993042
1524155853.1112347,52331,0.9992903470993042
1524156369.119054,53761,0.9992903470993042
1524157023.713421,55190,0.9992903470993042
1524157673.2312973,56622,0.9992903470993042
1524158193.5257106,58056,0.9992903470993042
1524158843.743074,59489,0.9992903470993042
1524159359.996062,60920,0.9992903470993042
1524160014.865256,62352,0.9992903470993042
1524160664.8818207,63784,0.9992903470993042
1524161185.155829,65216,0.9992903470993042
1524161836.2892816,66647,0.9992903470993042
1524162352.0753655,68079,0.9992903470993042
1524163007.102945,69510,0.9992903470993042
1524163656.7723787,70940,0.9992903470993042
1524164172.9794323,72368,0.9992903470993042
1524164827.603177,73799,0.9992903470993042
1524165477.8911986,75228,0.9992903470993042
1524165998.595007,76657,0.9992903470993042
1524166648.32966,78086,0.9992903470993042
1524167165.1785471,79516,0.9992903470993042
1524167819.2768748,80948,0.9992903470993042
1524168469.2414706,82374,0.9992903470993042
1524168989.7185092,83800,0.9992903470993042
1524169640.610967,85227,0.9992903470993042
1524170156.3671217,86657,0.9992903470993042
1524170811.2055805,88086,0.9992903470993042
1524171462.2388873,89513,0.9992903470993042
1524171981.1833677,90939,0.9992903470993042
1524172631.2576234,92366,0.9992903470993042
1524173148.1494527,93792,0.9992903470993042
1524173802.3400776,95219,0.9992903470993042
1524174452.8778627,96646,0.9992903470993042
1524174969.0387561,98073,0.9992903470993042
1524175623.1099362,99501,0.9992903470993042
