Wall time,Step,Value
1528717152.710541,1487,0.11386562883853912
1528717212.553533,1982,0.10066463053226471
1528717470.4107459,3641,0.14039307832717896
1528717732.5694215,5341,0.2369268536567688
1528717987.347628,7130,0.26822009682655334
1528718257.8814867,9519,0.32647183537483215
1528718597.4346538,11119,0.33794891834259033
1528718655.7384295,12533,0.35778775811195374
1528718913.5861166,14138,0.37675997614860535
1528719174.065236,15798,0.33422183990478516
1528719433.2909448,17688,0.36551836133003235
1528719694.400892,20020,0.3672874867916107
1528719823.9019313,21692,0.39918285608291626
1528720075.8051147,23619,0.4278290271759033
1528720344.6329622,25763,0.4556213319301605
1528720597.0315652,27449,0.46473896503448486
1528720864.7810338,29824,0.45812997221946716
1528721125.5202317,31493,0.46390771865844727
1528721386.217487,33239,0.5076615810394287
1528721515.721246,35735,0.46742087602615356
1528721774.6980488,37405,0.49460074305534363
1528722027.6264694,39183,0.47316619753837585
1528722296.4010918,41489,0.4818539023399353
1528722555.3968027,43158,0.4062637984752655
1528722815.9875367,45003,0.42655158042907715
1528722944.9662857,47449,0.4893368184566498
1528723204.9638476,49129,0.48363253474235535
1528723456.4744277,50994,0.48886793851852417
1528723725.5404327,53232,0.5038249492645264
1528723986.6619773,54914,0.5276187062263489
1528724246.8738925,56847,0.5464416742324829
1528724506.0503886,59186,0.5521240830421448
1528724636.1209977,60859,0.5468143820762634
1528724888.0460553,62807,0.5606796741485596
1528725156.9050355,64953,0.5671603083610535
1528725408.781065,66639,0.5641933083534241
1528725676.2550023,69047,0.56745445728302
1528725936.9503274,70716,0.572380781173706
1528726058.546845,72459,0.578169584274292
1528726326.3172898,74810,0.5718610882759094
1528726587.52222,76466,0.5737963914871216
1528726838.661658,78271,0.5752750039100647
1528727107.6459854,80586,0.5766321420669556
1528727367.408921,82257,0.5819295048713684
1528727628.7730534,84111,0.5814476609230042
1528727756.6768286,86531,0.5869506001472473
1528728018.1825337,88200,0.5800585150718689
1528728271.4733677,90069,0.5788600444793701
1528728537.9394035,92253,0.577340841293335
1528728798.3662403,93926,0.584617018699646
1528729061.0717735,95805,0.5823234915733337
1528729189.5142844,98116,0.5881410241127014
1528729432.4941304,99771,0.5785097479820251
