Wall time,Step,Value
1528195408.0692356,0,0.0
1528195644.3767989,3131,3.570523176676943e-06
1528195885.4548616,6531,0.06091082841157913
1528196124.9140513,9909,0.04713185131549835
1528196364.746915,13335,0.09919729083776474
1528196605.0848696,16751,0.15470989048480988
1528196845.1394682,20172,0.1531367301940918
1528197085.2607083,23595,0.05042732506990433
1528197325.3840847,27017,0.04040282219648361
1528197565.490037,30444,0.12144816666841507
1528197805.561911,33869,0.06654460728168488
1528198045.6067138,37293,0.04664933308959007
1528198285.6831217,40717,0.03014684095978737
1528198525.9981031,44118,0.10393491387367249
1528198766.2914717,47539,0.19663242995738983
1528199005.9429975,50952,0.1786709874868393
1528199246.0776458,54369,0.21333254873752594
1528199486.4733715,57782,0.20385156571865082
1528199726.327771,61198,0.2563493251800537
1528199966.5293198,64610,0.2645852565765381
1528200206.8531582,68027,0.26743799448013306
1528200446.8919604,71437,0.2786395847797394
1528200686.7167344,74846,0.2602817118167877
1528200927.183131,78259,0.2033388614654541
1528201167.1711326,81664,0.19922053813934326
1528201407.243973,85081,0.1928185671567917
1528201647.2007813,88487,0.21566736698150635
1528201887.3590617,91907,0.21318167448043823
1528202127.5309799,95328,0.20565994083881378
1528202367.2573555,98754,0.22134897112846375
